institution_id,institution_display_name,institution_ror,institution_country_code,institution_type,institution_lineage,author_id,author_display_name,author_orcid,id
https://openalex.org/I177802217,University of Mannheim,https://ror.org/031bsb921,DE,education,['https://openalex.org/I177802217'],https://openalex.org/A5028306705,Paul C. Bauer,https://orcid.org/0000-0002-8382-9724,https://openalex.org/W4307475647
https://openalex.org/I223822909,Heidelberg University,https://ror.org/038t36y30,DE,education,['https://openalex.org/I223822909'],https://openalex.org/A5054038303,Markus Baumann,https://orcid.org/0000-0003-4783-868X,https://openalex.org/W4307475647
https://openalex.org/I114090438,Goethe University Frankfurt,https://ror.org/04cvxnb49,DE,education,['https://openalex.org/I114090438'],https://openalex.org/A5054038303,Markus Baumann,https://orcid.org/0000-0003-4783-868X,https://openalex.org/W4307475647
https://openalex.org/I189712700,University of Konstanz,https://ror.org/0546hnb39,DE,education,['https://openalex.org/I189712700'],https://openalex.org/A5038143381,Sharon Baute,https://orcid.org/0000-0003-2931-935X,https://openalex.org/W4307475647
https://openalex.org/I8204097,Ludwig-Maximilians-Universität München,https://ror.org/05591te55,DE,education,['https://openalex.org/I8204097'],https://openalex.org/A5047675833,Verena Benoit,https://orcid.org/0000-0002-8596-9202,https://openalex.org/W4307475647
https://openalex.org/I94626330,University of Bamberg,https://ror.org/01c1w6d29,DE,education,['https://openalex.org/I94626330'],https://openalex.org/A5047675833,Verena Benoit,https://orcid.org/0000-0002-8596-9202,https://openalex.org/W4307475647
https://openalex.org/I57233200,Mannheim Centre for European Social Research,https://ror.org/05bv91d86,DE,education,"['https://openalex.org/I177802217', 'https://openalex.org/I57233200']",https://openalex.org/A5066056051,Julian Bernauer,https://orcid.org/0000-0001-5699-5543,https://openalex.org/W4307475647
https://openalex.org/I177802217,University of Mannheim,https://ror.org/031bsb921,DE,education,['https://openalex.org/I177802217'],https://openalex.org/A5066056051,Julian Bernauer,https://orcid.org/0000-0001-5699-5543,https://openalex.org/W4307475647
https://openalex.org/I197323543,Johannes Gutenberg University Mainz,https://ror.org/023b0x485,DE,education,['https://openalex.org/I197323543'],https://openalex.org/A5081786676,Carl C. Berning,,https://openalex.org/W4307475647
https://openalex.org/I94626330,University of Bamberg,https://ror.org/01c1w6d29,DE,education,['https://openalex.org/I94626330'],https://openalex.org/A5086769780,Anna Berthold,https://orcid.org/0000-0002-1017-5731,https://openalex.org/W4307475647
https://openalex.org/I151147792,Peace Research Institute Frankfurt,https://ror.org/021k10z87,DE,facility,"['https://openalex.org/I151147792', 'https://openalex.org/I315704651']",https://openalex.org/A5062875334,Felix S. Bethke,https://orcid.org/0000-0002-4259-6071,https://openalex.org/W4307475647
https://openalex.org/I909854389,London School of Economics and Political Science,https://ror.org/0090zs177,GB,education,"['https://openalex.org/I124357947', 'https://openalex.org/I909854389']",https://openalex.org/A5062426207,Thomas Biegert,https://orcid.org/0000-0001-5437-2561,https://openalex.org/W4307475647
https://openalex.org/I4210101898,GESIS - Leibniz-Institute for the Social Sciences,https://ror.org/018afyw53,DE,facility,"['https://openalex.org/I315704651', 'https://openalex.org/I4210101898']",https://openalex.org/A5049191242,Katharina Blinzler,,https://openalex.org/W4307475647
https://openalex.org/I4210101898,GESIS - Leibniz-Institute for the Social Sciences,https://ror.org/018afyw53,DE,facility,"['https://openalex.org/I315704651', 'https://openalex.org/I4210101898']",https://openalex.org/A5020670625,Johannes N. Blumenberg,,https://openalex.org/W4307475647
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5025053792,Licia Bobzien,https://orcid.org/0000-0003-2274-509X,https://openalex.org/W4307475647
https://openalex.org/I90267481,Umeå University,https://ror.org/05kb8h459,SE,education,['https://openalex.org/I90267481'],https://openalex.org/A5046720341,Andrea Bohman,https://orcid.org/0000-0001-8335-9235,https://openalex.org/W4307475647
https://openalex.org/I45129253,University College London,https://ror.org/02jx3x895,GB,education,"['https://openalex.org/I124357947', 'https://openalex.org/I45129253']",https://openalex.org/A5025186963,Thijs Bol,https://orcid.org/0000-0001-9509-8423,https://openalex.org/W4307475647
https://openalex.org/I887064364,University of Amsterdam,https://ror.org/04dkp9463,NL,education,['https://openalex.org/I887064364'],https://openalex.org/A5025186963,Thijs Bol,https://orcid.org/0000-0001-9509-8423,https://openalex.org/W4307475647
https://openalex.org/I2802326326,The University of Texas Rio Grande Valley,https://ror.org/02p5xjf12,US,education,"['https://openalex.org/I16452829', 'https://openalex.org/I2802326326']",https://openalex.org/A5070705082,Amie Bostic,https://orcid.org/0000-0002-9809-5014,https://openalex.org/W4307475647
https://openalex.org/I2799276396,Vienna Institute of Demography,https://ror.org/04ycden15,AT,facility,"['https://openalex.org/I138211613', 'https://openalex.org/I2799276396']",https://openalex.org/A5070544941,Zuzanna Brzozowska,https://orcid.org/0000-0002-0235-991X,https://openalex.org/W4307475647
https://openalex.org/I138211613,Austrian Academy of Sciences,https://ror.org/03anc3s24,AT,government,['https://openalex.org/I138211613'],https://openalex.org/A5070544941,Zuzanna Brzozowska,https://orcid.org/0000-0002-0235-991X,https://openalex.org/W4307475647
https://openalex.org/I4210122114,Gesundheit Österreich,https://ror.org/02m68mv75,AT,healthcare,['https://openalex.org/I4210122114'],https://openalex.org/A5070544941,Zuzanna Brzozowska,https://orcid.org/0000-0002-0235-991X,https://openalex.org/W4307475647
https://openalex.org/I177802217,University of Mannheim,https://ror.org/031bsb921,DE,education,['https://openalex.org/I177802217'],https://openalex.org/A5058234095,Katharina Burgdorf,https://orcid.org/0000-0002-0928-3313,https://openalex.org/W4307475647
https://openalex.org/I45129253,University College London,https://ror.org/02jx3x895,GB,education,"['https://openalex.org/I124357947', 'https://openalex.org/I45129253']",https://openalex.org/A5078456669,Kaspar Burger,https://orcid.org/0000-0001-5582-7062,https://openalex.org/W4307475647
https://openalex.org/I202697423,University of Zurich,https://ror.org/02crff812,CH,education,['https://openalex.org/I202697423'],https://openalex.org/A5078456669,Kaspar Burger,https://orcid.org/0000-0001-5582-7062,https://openalex.org/W4307475647
https://openalex.org/I4210164339,Oldham Council,https://ror.org/05cxzzq07,GB,government,['https://openalex.org/I4210164339'],https://openalex.org/A5008248339,Kathrin Busch,https://orcid.org/0000-0002-6951-0776,https://openalex.org/W4307475647
https://openalex.org/I69737025,University of Chile,https://ror.org/047gc3g35,CL,education,['https://openalex.org/I69737025'],https://openalex.org/A5002598354,Juan Carlos Castillo,https://orcid.org/0000-0003-1265-7854,https://openalex.org/W4307475647
https://openalex.org/I162148367,Pontificia Universidad Católica de Chile,https://ror.org/04teye511,CL,education,['https://openalex.org/I162148367'],https://openalex.org/A5002598354,Juan Carlos Castillo,https://orcid.org/0000-0003-1265-7854,https://openalex.org/W4307475647
https://openalex.org/I35566140,Loyola Marymount University,https://ror.org/00xhj8c72,US,education,['https://openalex.org/I35566140'],https://openalex.org/A5040845150,Nathan Chan,https://orcid.org/0000-0001-7793-3157,https://openalex.org/W4307475647
https://openalex.org/I4210101898,GESIS - Leibniz-Institute for the Social Sciences,https://ror.org/018afyw53,DE,facility,"['https://openalex.org/I315704651', 'https://openalex.org/I4210101898']",https://openalex.org/A5023208339,Pablo Christmann,https://orcid.org/0000-0003-0458-9572,https://openalex.org/W4307475647
https://openalex.org/I98677209,University of Edinburgh,https://ror.org/01nrxwf90,GB,education,['https://openalex.org/I98677209'],https://openalex.org/A5042239356,Roxanne Connelly,https://orcid.org/0000-0002-3886-1506,https://openalex.org/W4307475647
https://openalex.org/I114090438,Goethe University Frankfurt,https://ror.org/04cvxnb49,DE,education,['https://openalex.org/I114090438'],https://openalex.org/A5003546846,Christian S. Czymara,https://orcid.org/0000-0002-9535-3559,https://openalex.org/W4307475647
https://openalex.org/I4210145009,Sciensano (Belgium),https://ror.org/04ejags36,BE,company,['https://openalex.org/I4210145009'],https://openalex.org/A5081637330,Elena Damian,https://orcid.org/0000-0002-3776-6988,https://openalex.org/W4307475647
https://openalex.org/I57233200,Mannheim Centre for European Social Research,https://ror.org/05bv91d86,DE,education,"['https://openalex.org/I177802217', 'https://openalex.org/I57233200']",https://openalex.org/A5020209500,Alejandro Ecker,,https://openalex.org/W4307475647
https://openalex.org/I177802217,University of Mannheim,https://ror.org/031bsb921,DE,education,['https://openalex.org/I177802217'],https://openalex.org/A5020209500,Alejandro Ecker,,https://openalex.org/W4307475647
https://openalex.org/I205092303,Sciences Po,https://ror.org/05fe7ax82,FR,facility,['https://openalex.org/I205092303'],https://openalex.org/A5063260269,Achim Edelmann,https://orcid.org/0000-0001-8293-674X,https://openalex.org/W4307475647
https://openalex.org/I90267481,Umeå University,https://ror.org/05kb8h459,SE,education,['https://openalex.org/I90267481'],https://openalex.org/A5086516623,Maureen A. Eger,https://orcid.org/0000-0001-9023-7316,https://openalex.org/W4307475647
https://openalex.org/I57233200,Mannheim Centre for European Social Research,https://ror.org/05bv91d86,DE,education,"['https://openalex.org/I177802217', 'https://openalex.org/I57233200']",https://openalex.org/A5010384715,Simon Ellerbrock,https://orcid.org/0000-0002-9099-1420,https://openalex.org/W4307475647
https://openalex.org/I177802217,University of Mannheim,https://ror.org/031bsb921,DE,education,['https://openalex.org/I177802217'],https://openalex.org/A5010384715,Simon Ellerbrock,https://orcid.org/0000-0002-9099-1420,https://openalex.org/W4307475647
https://openalex.org/I4210164339,Oldham Council,https://ror.org/05cxzzq07,GB,government,['https://openalex.org/I4210164339'],https://openalex.org/A5064071942,Anna Forke,,https://openalex.org/W4307475647
https://openalex.org/I75951250,Freie Universität Berlin,https://ror.org/046ak2485,DE,education,['https://openalex.org/I75951250'],https://openalex.org/A5074423143,Andrea Förster,https://orcid.org/0000-0002-5201-1452,https://openalex.org/W4307475647
https://openalex.org/I99464096,KU Leuven,https://ror.org/05f950310,BE,education,['https://openalex.org/I99464096'],https://openalex.org/A5020479422,Chris Gaasendam,,https://openalex.org/W4307475647
https://openalex.org/I177802217,University of Mannheim,https://ror.org/031bsb921,DE,education,['https://openalex.org/I177802217'],https://openalex.org/A5071393729,Konstantin Gavras,https://orcid.org/0000-0002-9222-0101,https://openalex.org/W4307475647
https://openalex.org/I98677209,University of Edinburgh,https://ror.org/01nrxwf90,GB,education,['https://openalex.org/I98677209'],https://openalex.org/A5021677581,Vernon Gayle,https://orcid.org/0000-0002-1929-5983,https://openalex.org/W4307475647
https://openalex.org/I254029264,European University Viadrina,https://ror.org/02msan859,DE,education,['https://openalex.org/I254029264'],https://openalex.org/A5001546632,Theresa Gessler,https://orcid.org/0000-0003-2339-6266,https://openalex.org/W4307475647
https://openalex.org/I4210148174,Leibniz Institute for Educational Trajectories,https://ror.org/04c14rw28,DE,facility,"['https://openalex.org/I315704651', 'https://openalex.org/I4210148174']",https://openalex.org/A5025553524,Timo Gnambs,https://orcid.org/0000-0002-6984-1276,https://openalex.org/W4307475647
https://openalex.org/I99464096,KU Leuven,https://ror.org/05f950310,BE,education,['https://openalex.org/I99464096'],https://openalex.org/A5063551904,Amélie Godefroidt,https://orcid.org/0000-0002-5010-2860,https://openalex.org/W4307475647
https://openalex.org/I11701301,Griffith University,https://ror.org/02sc3r913,AU,education,['https://openalex.org/I11701301'],https://openalex.org/A5015316877,Max Grömping,https://orcid.org/0000-0003-1488-4436,https://openalex.org/W4307475647
https://openalex.org/I8087733,University of Tübingen,https://ror.org/03a1kwz48,DE,education,['https://openalex.org/I8087733'],https://openalex.org/A5073024496,Martin Groß,,https://openalex.org/W4307475647
https://openalex.org/I4210138352,Max Planck Institute for Social Law and Social Policy,https://ror.org/03vp67w60,DE,facility,"['https://openalex.org/I149899117', 'https://openalex.org/I4210138352']",https://openalex.org/A5034450757,Stefan Gruber,https://orcid.org/0000-0002-3459-421X,https://openalex.org/W4307475647
https://openalex.org/I4210101898,GESIS - Leibniz-Institute for the Social Sciences,https://ror.org/018afyw53,DE,facility,"['https://openalex.org/I315704651', 'https://openalex.org/I4210101898']",https://openalex.org/A5078523938,Tobias Gummer,https://orcid.org/0000-0001-6469-7802,https://openalex.org/W4307475647
https://openalex.org/I186903577,University of Luxembourg,https://ror.org/036x5ad56,LU,education,['https://openalex.org/I186903577'],https://openalex.org/A5056101326,Andreas Hadjar,https://orcid.org/0000-0002-2641-010X,https://openalex.org/W4307475647
https://openalex.org/I4210119533,Hans Böckler Foundation,https://ror.org/022b5tw91,DE,nonprofit,['https://openalex.org/I4210119533'],https://openalex.org/A5056101326,Andreas Hadjar,https://orcid.org/0000-0002-2641-010X,https://openalex.org/W4307475647
https://openalex.org/I154338468,University of Fribourg,https://ror.org/022fs9h90,CH,education,['https://openalex.org/I154338468'],https://openalex.org/A5056101326,Andreas Hadjar,https://orcid.org/0000-0002-2641-010X,https://openalex.org/W4307475647
https://openalex.org/I169381384,University of Groningen,https://ror.org/012p63287,NL,education,['https://openalex.org/I169381384'],https://openalex.org/A5010667501,Jan Heisig,https://orcid.org/0000-0001-8228-1907,https://openalex.org/W4307475647
https://openalex.org/I2801702882,Social Science Research Center Berlin,https://ror.org/03k0z2z93,DE,facility,"['https://openalex.org/I2801702882', 'https://openalex.org/I315704651']",https://openalex.org/A5010667501,Jan Heisig,https://orcid.org/0000-0001-8228-1907,https://openalex.org/W4307475647
https://openalex.org/I2801702882,Social Science Research Center Berlin,https://ror.org/03k0z2z93,DE,facility,"['https://openalex.org/I2801702882', 'https://openalex.org/I315704651']",https://openalex.org/A5078646655,Sebastian Hellmeier,https://orcid.org/0000-0002-9423-7150,https://openalex.org/W4307475647
https://openalex.org/I57233200,Mannheim Centre for European Social Research,https://ror.org/05bv91d86,DE,education,"['https://openalex.org/I177802217', 'https://openalex.org/I57233200']",https://openalex.org/A5048741690,Stefanie Heyne,https://orcid.org/0000-0002-1546-9421,https://openalex.org/W4307475647
https://openalex.org/I177802217,University of Mannheim,https://ror.org/031bsb921,DE,education,['https://openalex.org/I177802217'],https://openalex.org/A5048741690,Stefanie Heyne,https://orcid.org/0000-0002-1546-9421,https://openalex.org/W4307475647
https://openalex.org/I2801702882,Social Science Research Center Berlin,https://ror.org/03k0z2z93,DE,facility,"['https://openalex.org/I2801702882', 'https://openalex.org/I315704651']",https://openalex.org/A5007709199,Magdalena Hirsch,https://orcid.org/0000-0002-9709-9259,https://openalex.org/W4307475647
https://openalex.org/I90267481,Umeå University,https://ror.org/05kb8h459,SE,education,['https://openalex.org/I90267481'],https://openalex.org/A5046975645,Mikael Hjerm,https://orcid.org/0000-0003-4203-5394,https://openalex.org/W4307475647
https://openalex.org/I4210101898,GESIS - Leibniz-Institute for the Social Sciences,https://ror.org/018afyw53,DE,facility,"['https://openalex.org/I315704651', 'https://openalex.org/I4210101898']",https://openalex.org/A5049197057,Oshrat Hochman,https://orcid.org/0000-0002-4941-0815,https://openalex.org/W4307475647
https://openalex.org/I4210119533,Hans Böckler Foundation,https://ror.org/022b5tw91,DE,nonprofit,['https://openalex.org/I4210119533'],https://openalex.org/A5048126112,Andreas Hövermann,https://orcid.org/0000-0002-6774-6128,https://openalex.org/W4307475647
https://openalex.org/I4210128305,The Expert Council of German Foundations on Integration and Migration,https://ror.org/03w27x846,DE,government,['https://openalex.org/I4210128305'],https://openalex.org/A5062676642,Christian Hunkler,https://orcid.org/0000-0002-1632-9834,https://openalex.org/W4307475647
https://openalex.org/I167360494,University of Wuppertal,https://ror.org/00613ak93,DE,education,['https://openalex.org/I167360494'],https://openalex.org/A5047999920,Nora Huth,https://orcid.org/0000-0002-1651-9101,https://openalex.org/W4307475647
https://openalex.org/I114090438,Goethe University Frankfurt,https://ror.org/04cvxnb49,DE,education,['https://openalex.org/I114090438'],https://openalex.org/A5046452036,Zsófia S. Ignácz,https://orcid.org/0000-0002-2288-5757,https://openalex.org/W4307475647
https://openalex.org/I132053463,Université Libre de Bruxelles,https://ror.org/01r9htc13,BE,education,['https://openalex.org/I132053463'],https://openalex.org/A5006745537,Laura Jacobs,https://orcid.org/0000-0001-5094-3531,https://openalex.org/W4307475647
https://openalex.org/I161104310,Zeppelin Universität gemeinnützige GmbH,https://ror.org/05tbp1g38,DE,education,['https://openalex.org/I161104310'],https://openalex.org/A5068055355,Jannes Jacobsen,https://orcid.org/0000-0003-4358-0458,https://openalex.org/W4307475647
https://openalex.org/I4210128305,The Expert Council of German Foundations on Integration and Migration,https://ror.org/03w27x846,DE,government,['https://openalex.org/I4210128305'],https://openalex.org/A5068055355,Jannes Jacobsen,https://orcid.org/0000-0003-4358-0458,https://openalex.org/W4307475647
https://openalex.org/I193700539,Tilburg University,https://ror.org/04b8v1s79,NL,education,['https://openalex.org/I193700539'],https://openalex.org/A5066139550,Bastian Jaeger,https://orcid.org/0000-0002-4398-9731,https://openalex.org/W4307475647
https://openalex.org/I62318514,University of Duisburg-Essen,https://ror.org/04mz5ra38,DE,education,['https://openalex.org/I62318514'],https://openalex.org/A5005143891,Sebastian Jungkunz,https://orcid.org/0000-0003-1040-8635,https://openalex.org/W4307475647
https://openalex.org/I22465464,University of Münster,https://ror.org/00pd74e08,DE,education,['https://openalex.org/I22465464'],https://openalex.org/A5005143891,Sebastian Jungkunz,https://orcid.org/0000-0003-1040-8635,https://openalex.org/W4307475647
https://openalex.org/I94626330,University of Bamberg,https://ror.org/01c1w6d29,DE,education,['https://openalex.org/I94626330'],https://openalex.org/A5005143891,Sebastian Jungkunz,https://orcid.org/0000-0003-1040-8635,https://openalex.org/W4307475647
https://openalex.org/I4210101898,GESIS - Leibniz-Institute for the Social Sciences,https://ror.org/018afyw53,DE,facility,"['https://openalex.org/I315704651', 'https://openalex.org/I4210101898']",https://openalex.org/A5084290415,Nils Jungmann,https://orcid.org/0000-0001-8849-8373,https://openalex.org/W4307475647
https://openalex.org/I4210088462,Medical School Hamburg,https://ror.org/006thab72,DE,education,['https://openalex.org/I4210088462'],https://openalex.org/A5064474357,Mathias Kauff,https://orcid.org/0000-0003-3803-3521,https://openalex.org/W4307475647
https://openalex.org/I200763008,University of Giessen,https://ror.org/033eqas34,DE,education,['https://openalex.org/I200763008'],https://openalex.org/A5068448652,Manuel Kleinert,,https://openalex.org/W4307475647
https://openalex.org/I180923762,University of Cologne,https://ror.org/00rcxh774,DE,education,['https://openalex.org/I180923762'],https://openalex.org/A5035430536,Judith Klinger,https://orcid.org/0000-0001-8120-5785,https://openalex.org/W4307475647
https://openalex.org/I1290190913,Statistisches Bundesamt,https://ror.org/01kratx56,DE,government,['https://openalex.org/I1290190913'],https://openalex.org/A5081239276,Jan-Philipp Kolb,https://orcid.org/0000-0001-6982-2115,https://openalex.org/W4307475647
https://openalex.org/I4210159056,Institute of Political Studies,https://ror.org/05tkv2291,PL,education,"['https://openalex.org/I4210159056', 'https://openalex.org/I99542240']",https://openalex.org/A5008188662,Marta Kołczyńska,https://orcid.org/0000-0003-4981-0437,https://openalex.org/W4307475647
https://openalex.org/I99542240,Polish Academy of Sciences,https://ror.org/01dr6c206,PL,government,['https://openalex.org/I99542240'],https://openalex.org/A5008188662,Marta Kołczyńska,https://orcid.org/0000-0003-4981-0437,https://openalex.org/W4307475647
https://openalex.org/I8692664,University of Oklahoma,https://ror.org/02aqsxs83,US,education,['https://openalex.org/I8692664'],https://openalex.org/A5055093629,John Kuk,https://orcid.org/0000-0003-0772-1110,https://openalex.org/W4307475647
https://openalex.org/I197323543,Johannes Gutenberg University Mainz,https://ror.org/023b0x485,DE,education,['https://openalex.org/I197323543'],https://openalex.org/A5016870609,Katharina Kunißen,https://orcid.org/0000-0002-8330-6392,https://openalex.org/W4307475647
https://openalex.org/I4210164339,Oldham Council,https://ror.org/05cxzzq07,GB,government,['https://openalex.org/I4210164339'],https://openalex.org/A5004496678,Dafina Kurti Sinatra,https://orcid.org/0000-0001-7268-661X,https://openalex.org/W4307475647
https://openalex.org/I114090438,Goethe University Frankfurt,https://ror.org/04cvxnb49,DE,education,['https://openalex.org/I114090438'],https://openalex.org/A5080335789,Alexander Langenkamp,https://orcid.org/0000-0002-3359-7179,https://openalex.org/W4307475647
https://openalex.org/I1282776028,German Institute for Economic Research,https://ror.org/0050vmv35,DE,nonprofit,"['https://openalex.org/I1282776028', 'https://openalex.org/I315704651']",https://openalex.org/A5052204047,Philipp M. Lersch,https://orcid.org/0000-0003-3863-8301,https://openalex.org/W4307475647
https://openalex.org/I39343248,Humboldt-Universität zu Berlin,https://ror.org/01hcx6992,DE,education,['https://openalex.org/I39343248'],https://openalex.org/A5052204047,Philipp M. Lersch,https://orcid.org/0000-0003-3863-8301,https://openalex.org/W4307475647
https://openalex.org/I1282776028,German Institute for Economic Research,https://ror.org/0050vmv35,DE,nonprofit,"['https://openalex.org/I1282776028', 'https://openalex.org/I315704651']",https://openalex.org/A5058156662,Lea-Maria Löbel,https://orcid.org/0000-0002-1541-6514,https://openalex.org/W4307475647
https://openalex.org/I184942183,University of Oslo,https://ror.org/01xtthb56,NO,education,['https://openalex.org/I184942183'],https://openalex.org/A5019945625,Philipp M. Lutscher,https://orcid.org/0000-0001-6176-7297,https://openalex.org/W4307475647
https://openalex.org/I189712700,University of Konstanz,https://ror.org/0546hnb39,DE,education,['https://openalex.org/I189712700'],https://openalex.org/A5082570963,Matthias Mader,https://orcid.org/0000-0002-4593-2392,https://openalex.org/W4307475647
https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education,['https://openalex.org/I40120149'],https://openalex.org/A5041038130,Joan E. Madia,https://orcid.org/0000-0001-8398-8859,https://openalex.org/W4307475647
https://openalex.org/I2277624104,Fondazione Bruno Kessler,https://ror.org/01j33xk10,IT,facility,['https://openalex.org/I2277624104'],https://openalex.org/A5041038130,Joan E. Madia,https://orcid.org/0000-0001-8398-8859,https://openalex.org/W4307475647
https://openalex.org/I114457229,University of Geneva,https://ror.org/01swzsf04,CH,education,['https://openalex.org/I114457229'],https://openalex.org/A5055814286,Natalia Cornelia Malancu,,https://openalex.org/W4307475647
https://openalex.org/I162148367,Pontificia Universidad Católica de Chile,https://ror.org/04teye511,CL,education,['https://openalex.org/I162148367'],https://openalex.org/A5072377786,Luís Maldonado,https://orcid.org/0000-0002-0028-4766,https://openalex.org/W4307475647
https://openalex.org/I4210119109,Indiana University Bloomington,https://ror.org/02k40bc56,US,education,"['https://openalex.org/I4210119109', 'https://openalex.org/I592451']",https://openalex.org/A5054260283,Helge Marahrens,https://orcid.org/0000-0002-1729-9104,https://openalex.org/W4307475647
https://openalex.org/I28407311,University of Manchester,https://ror.org/027m9bs27,GB,education,['https://openalex.org/I28407311'],https://openalex.org/A5081241072,Nicole Martin,https://orcid.org/0000-0001-8480-7175,https://openalex.org/W4307475647
https://openalex.org/I141932722,Western Governors University,https://ror.org/0210dff90,US,education,['https://openalex.org/I141932722'],https://openalex.org/A5066702857,Paul Martinez,https://orcid.org/0000-0002-7041-4466,https://openalex.org/W4307475647
https://openalex.org/I2610724,Chemnitz University of Technology,https://ror.org/00a208s56,DE,education,['https://openalex.org/I2610724'],https://openalex.org/A5088242590,Jochen Mayerl,https://orcid.org/0000-0002-4599-9976,https://openalex.org/W4307475647
https://openalex.org/I161318765,"University of California, Los Angeles",https://ror.org/046rm7j60,US,education,"['https://openalex.org/I161318765', 'https://openalex.org/I2803209242']",https://openalex.org/A5078088813,Oscar J. Mayorga,https://orcid.org/0000-0002-5299-8955,https://openalex.org/W4307475647
https://openalex.org/I4210119109,Indiana University Bloomington,https://ror.org/02k40bc56,US,education,"['https://openalex.org/I4210119109', 'https://openalex.org/I592451']",https://openalex.org/A5032656272,Patricia McManus,https://orcid.org/0000-0003-0954-4517,https://openalex.org/W4307475647
https://openalex.org/I204250578,"University of California, Irvine",https://ror.org/04gyf1771,US,education,"['https://openalex.org/I204250578', 'https://openalex.org/I2803209242']",https://openalex.org/A5090270662,Kyle McWagner,,https://openalex.org/W4307475647
https://openalex.org/I99464096,KU Leuven,https://ror.org/05f950310,BE,education,['https://openalex.org/I99464096'],https://openalex.org/A5025876203,Cecil Meeusen,,https://openalex.org/W4307475647
https://openalex.org/I2801702882,Social Science Research Center Berlin,https://ror.org/03k0z2z93,DE,facility,"['https://openalex.org/I2801702882', 'https://openalex.org/I315704651']",https://openalex.org/A5028988850,Daniel Meierrieks,https://orcid.org/0000-0003-2058-8385,https://openalex.org/W4307475647
https://openalex.org/I28407311,University of Manchester,https://ror.org/027m9bs27,GB,education,['https://openalex.org/I28407311'],https://openalex.org/A5029752306,Jonathan Mellon,https://orcid.org/0000-0001-6754-203X,https://openalex.org/W4307475647
https://openalex.org/I124055696,University of Copenhagen,https://ror.org/035b05819,DK,education,['https://openalex.org/I124055696'],https://openalex.org/A5077079991,Friedolin Merhout,https://orcid.org/0000-0003-3703-7651,https://openalex.org/W4307475647
https://openalex.org/I4210119349,Karlsruhe University of Education,https://ror.org/01t1kq612,DE,education,['https://openalex.org/I4210119349'],https://openalex.org/A5043409451,Samuel Merk,https://orcid.org/0000-0003-2594-5337,https://openalex.org/W4307475647
https://openalex.org/I180923762,University of Cologne,https://ror.org/00rcxh774,DE,education,['https://openalex.org/I180923762'],https://openalex.org/A5037090492,Daniel Meyer,https://orcid.org/0000-0002-1057-6498,https://openalex.org/W4307475647
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5044197137,Mark Hallerberg,,https://openalex.org/W2112151303
https://openalex.org/I4210124346,Ministry of Finance,https://ror.org/03x3ydk90,FI,government,['https://openalex.org/I4210124346'],https://openalex.org/A5062704445,Sami Yläoutinen,,https://openalex.org/W2112151303
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5013730426,Nina Hall,https://orcid.org/0000-0002-6318-9029,https://openalex.org/W2572776616
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5086022603,Helmut K. Anheier,,https://openalex.org/W2802739040
https://openalex.org/I223822909,Heidelberg University,https://ror.org/038t36y30,DE,education,['https://openalex.org/I223822909'],https://openalex.org/A5086022603,Helmut K. Anheier,,https://openalex.org/W2802739040
https://openalex.org/I202697423,University of Zurich,https://ror.org/02crff812,CH,education,['https://openalex.org/I202697423'],https://openalex.org/A5004723245,Stefanie Walter,https://orcid.org/0000-0002-0804-5647,https://openalex.org/W4245109370
https://openalex.org/I874792244,European University Institute,https://ror.org/0031wrj91,IT,education,['https://openalex.org/I874792244'],https://openalex.org/A5078320442,Ari Ray,https://orcid.org/0000-0002-6344-2557,https://openalex.org/W4245109370
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5079748099,Nils Redeker,,https://openalex.org/W4245109370
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5026490491,Claus Offe,,https://openalex.org/W51470209
https://openalex.org/I184942183,University of Oslo,https://ror.org/01xtthb56,NO,education,['https://openalex.org/I184942183'],https://openalex.org/A5081002660,Tobias Bach,https://orcid.org/0000-0003-1888-8450,https://openalex.org/W2497253673
https://openalex.org/I145872427,Radboud University Nijmegen,https://ror.org/016xsfp80,NL,education,['https://openalex.org/I145872427'],https://openalex.org/A5052794774,Sandra van Thiel,https://orcid.org/0000-0002-3886-6374,https://openalex.org/W2497253673
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5068795909,Gerhard Hammerschmid,https://orcid.org/0000-0003-1321-9223,https://openalex.org/W2497253673
https://openalex.org/I118564535,University of Bern,https://ror.org/02k7v4d05,CH,education,['https://openalex.org/I118564535'],https://openalex.org/A5009395812,Reto Steiner,https://orcid.org/0000-0003-0260-3094,https://openalex.org/W2497253673
